ID,"
ZIP",Total PIF Q1 2010,Total PIF Q2 2010,Total PIF Q3 2010,Total PIF Q4 2010,Total PIF Q1 2011,P&C PIF Q1 2010,P&C PIF Q2 2010,P&C PIF Q3 2010,P&C PIF Q4 2010,P&C PIF Q1 2011,AF PIF Q1 2010,AF PIF Q2 2010,AF PIF Q3 2010,AF PIF Q4 2010,AF PIF Q1 2011,% multi-line Q1 2010,% multi-line Q2 2010,% multi-line Q3 2010,% multi-line Q4 2010,% multi-line Q1 2011,% Retention Q1 2010,% Retention Q2 2010,% Retention Q3 2010,% Retention Q4 2010,% Retention Q1 2011,created_at,updated_at
1278,90716,353,339,161,1,490,129,232,105,40,331,299,182,131,338,159,99,81,99,11,77,13,100,92,79,57,14/9/18 0:00,14/9/18 0:00
1279,90717,188,385,57,251,184,192,240,326,412,230,339,311,469,434,319,43,34,20,40,56,62,92,41,58,69,14/9/18 0:00,14/9/18 0:00
1280,90720,429,24,496,201,33,391,139,122,278,233,450,253,131,163,67,77,97,17,75,30,100,96,54,6,60,14/9/18 0:00,14/9/18 0:00
1281,90723,489,461,67,381,472,404,219,413,490,141,397,468,328,416,257,26,29,60,41,51,31,41,71,96,20,14/9/18 0:00,14/9/18 0:00
1282,90731,374,400,221,384,351,133,295,390,180,288,407,415,274,87,333,100,47,34,62,69,33,80,97,19,37,14/9/18 0:00,14/9/18 0:00
1283,90732,336,342,388,311,368,44,374,176,247,203,197,122,64,452,480,47,35,78,63,67,32,90,21,29,62,14/9/18 0:00,14/9/18 0:00
1284,90740,18,446,399,126,318,363,112,174,86,494,250,453,55,379,116,96,6,47,94,48,71,51,22,76,91,14/9/18 0:00,14/9/18 0:00
1285,90742,300,171,318,263,454,498,34,190,21,364,267,171,353,455,389,20,24,29,86,60,53,83,100,37,52,14/9/18 0:00,14/9/18 0:00
1286,90743,139,373,235,419,159,51,393,53,445,243,269,178,391,52,171,1,72,93,30,97,3,18,53,57,47,14/9/18 0:00,14/9/18 0:00
1287,90744,289,489,141,421,189,178,378,256,89,1,148,357,81,291,110,18,71,0,2,7,19,58,39,62,55,14/9/18 0:00,14/9/18 0:00
1288,90745,213,196,233,367,58,450,22,217,62,7,209,303,361,497,395,19,59,26,77,38,91,67,32,37,55,14/9/18 0:00,14/9/18 0:00
1289,90746,495,456,407,495,280,106,268,419,35,32,296,208,72,216,427,9,73,92,28,48,74,78,73,45,57,14/9/18 0:00,14/9/18 0:00
1290,90802,37,295,428,271,472,214,171,437,347,387,212,395,405,415,176,80,75,84,53,71,39,97,52,51,2,14/9/18 0:00,14/9/18 0:00
1291,90803,418,311,75,184,184,199,192,369,152,351,470,292,303,41,78,12,16,20,59,12,86,90,44,26,7,14/9/18 0:00,14/9/18 0:00
1292,90804,309,436,360,438,76,267,143,176,226,463,147,374,326,150,488,83,31,6,40,100,37,64,38,45,59,14/9/18 0:00,14/9/18 0:00
1293,90805,438,46,421,484,231,203,81,364,23,457,21,15,34,355,234,4,89,36,64,11,71,92,76,13,38,14/9/18 0:00,14/9/18 0:00
1294,90806,200,53,157,183,492,243,489,444,110,268,459,125,450,267,423,50,93,66,7,35,57,7,6,24,1,14/9/18 0:00,14/9/18 0:00
1295,90807,351,427,446,122,1,83,266,283,192,416,146,179,142,79,181,18,21,63,59,56,93,35,14,80,57,14/9/18 0:00,14/9/18 0:00
1296,90808,33,238,388,429,342,469,129,21,385,125,61,477,203,463,393,32,51,15,95,28,75,75,9,54,21,14/9/18 0:00,14/9/18 0:00
1297,90810,199,84,83,73,132,251,308,45,209,55,326,151,470,256,41,33,76,88,75,82,87,64,87,58,93,14/9/18 0:00,14/9/18 0:00
1298,90813,286,319,96,137,126,369,382,317,320,171,183,395,486,499,18,78,12,12,18,77,79,19,65,8,30,14/9/18 0:00,14/9/18 0:00
1299,90814,405,401,397,353,99,418,488,431,230,39,260,57,358,467,313,30,83,94,99,17,80,30,8,22,73,14/9/18 0:00,14/9/18 0:00
1300,90815,313,418,152,165,335,229,48,218,306,194,45,307,265,351,488,13,91,56,75,35,62,69,48,43,56,14/9/18 0:00,14/9/18 0:00
1301,90822,363,351,372,168,116,452,352,159,86,364,108,360,362,303,484,14,81,75,61,19,15,43,30,33,1,14/9/18 0:00,14/9/18 0:00
1302,91001,354,196,245,346,61,413,256,88,20,447,443,316,390,344,69,44,6,82,44,42,63,5,5,65,84,14/9/18 0:00,14/9/18 0:00
1303,91006,60,485,259,292,494,330,32,208,106,470,450,164,167,64,363,72,79,50,63,35,100,46,11,29,1,14/9/18 0:00,14/9/18 0:00
1304,91007,378,444,446,125,109,160,129,319,125,486,399,153,406,376,343,50,11,100,84,8,95,100,82,48,71,14/9/18 0:00,14/9/18 0:00
1305,91010,196,342,274,215,390,413,120,416,154,275,77,235,184,370,280,57,13,63,43,38,81,61,15,62,88,14/9/18 0:00,14/9/18 0:00
1306,91011,321,367,200,426,7,375,102,64,355,82,406,317,240,499,125,82,46,88,46,7,88,22,77,47,47,14/9/18 0:00,14/9/18 0:00
1307,91016,127,270,352,21,429,135,349,400,406,411,182,217,93,462,414,68,71,86,4,93,6,11,1,34,73,14/9/18 0:00,14/9/18 0:00
1308,91020,83,472,11,234,469,345,177,436,406,24,307,228,455,186,37,81,50,89,6,77,78,39,25,5,8,14/9/18 0:00,14/9/18 0:00
1309,91024,256,76,423,377,80,78,245,338,193,229,238,66,306,101,278,87,52,13,68,15,38,13,54,17,71,14/9/18 0:00,14/9/18 0:00
1310,91030,109,69,102,161,454,305,309,299,263,7,355,464,453,64,257,47,3,38,48,78,90,63,27,59,21,14/9/18 0:00,14/9/18 0:00
1311,91040,69,355,178,127,385,266,189,34,402,225,395,290,92,415,262,26,9,69,77,79,6,6,3,78,21,14/9/18 0:00,14/9/18 0:00
1312,91042,435,268,413,459,473,198,3,306,226,172,158,220,322,106,44,43,65,79,5,61,82,3,14,23,21,14/9/18 0:00,14/9/18 0:00
1313,91101,269,290,109,19,201,178,26,336,199,442,275,181,340,178,14,56,78,96,27,91,16,74,11,81,95,14/9/18 0:00,14/9/18 0:00
1314,91103,153,411,122,178,477,347,465,404,262,325,185,162,72,405,195,56,70,16,48,6,73,75,26,74,1,14/9/18 0:00,14/9/18 0:00
1315,91104,432,203,56,102,458,287,321,406,86,473,330,117,261,68,284,27,16,36,11,46,83,81,72,98,10,14/9/18 0:00,14/9/18 0:00
1316,91105,60,53,476,65,154,267,259,321,1,71,257,44,458,60,440,53,15,91,1,63,12,87,31,65,0,14/9/18 0:00,14/9/18 0:00
1317,91106,196,244,24,388,201,166,461,494,56,261,211,404,83,228,262,48,47,57,17,63,75,55,59,58,3,14/9/18 0:00,14/9/18 0:00
1318,91107,199,125,105,339,229,419,85,32,454,263,82,453,81,320,428,23,52,2,99,77,79,21,60,3,90,14/9/18 0:00,14/9/18 0:00
1319,91108,143,80,119,219,13,420,186,99,257,473,124,258,241,387,403,64,4,95,71,79,44,0,13,45,1,14/9/18 0:00,14/9/18 0:00
1320,91201,318,60,372,160,5,385,71,25,219,392,235,236,348,138,490,56,3,42,39,60,0,40,24,28,52,14/9/18 0:00,14/9/18 0:00
1321,91202,106,310,213,416,130,345,97,200,360,228,59,286,484,80,361,25,95,74,14,99,70,9,11,87,59,14/9/18 0:00,14/9/18 0:00
1322,91203,363,253,154,239,229,56,308,311,417,264,434,484,336,41,244,37,50,31,19,65,12,60,63,25,66,14/9/18 0:00,14/9/18 0:00
1323,91204,440,386,388,258,339,430,475,331,251,342,348,343,330,406,346,91,49,26,69,16,2,34,83,47,45,14/9/18 0:00,14/9/18 0:00
1324,91205,199,280,247,34,181,332,268,288,132,465,52,122,266,186,58,36,57,2,10,30,91,0,32,96,62,14/9/18 0:00,14/9/18 0:00
1325,91206,337,231,482,495,44,136,177,21,171,36,176,413,206,491,22,63,37,99,64,74,26,82,9,17,33,14/9/18 0:00,14/9/18 0:00
1326,91207,327,220,268,440,229,471,351,190,444,283,487,355,349,305,214,44,100,8,68,32,31,53,95,91,45,14/9/18 0:00,14/9/18 0:00
1327,91208,432,337,206,153,362,348,270,368,318,33,123,288,14,129,245,5,66,31,4,88,78,59,33,71,44,14/9/18 0:00,14/9/18 0:00
1328,91214,335,236,197,421,54,5,439,318,89,184,138,193,249,414,331,87,86,36,42,38,40,100,18,10,20,14/9/18 0:00,14/9/18 0:00
1329,91301,217,471,484,109,286,124,228,299,152,255,335,163,304,469,493,19,21,33,89,82,87,82,97,54,33,14/9/18 0:00,14/9/18 0:00
1330,91302,371,305,124,73,422,24,436,420,200,281,293,135,475,493,299,1,68,56,2,76,99,26,97,24,85,14/9/18 0:00,14/9/18 0:00
1331,91303,463,327,231,209,26,150,10,375,400,211,444,185,88,323,33,78,74,1,92,63,99,3,94,42,53,14/9/18 0:00,14/9/18 0:00
1332,91304,396,203,486,249,427,284,66,57,270,108,382,54,372,279,335,16,65,41,77,100,40,3,36,52,46,14/9/18 0:00,14/9/18 0:00
1333,91306,350,33,486,365,172,478,406,145,79,474,335,296,275,164,184,64,0,46,56,8,51,10,71,10,43,14/9/18 0:00,14/9/18 0:00
1334,91307,291,214,269,165,19,357,175,477,80,480,479,123,119,146,334,65,22,36,55,73,6,92,70,77,69,14/9/18 0:00,14/9/18 0:00
1335,91311,410,263,52,446,461,227,261,393,46,464,317,107,317,260,113,16,83,49,75,54,60,26,14,15,73,14/9/18 0:00,14/9/18 0:00
1336,91316,116,267,354,10,325,411,403,312,489,133,356,451,484,469,343,46,57,1,23,47,3,53,91,85,48,14/9/18 0:00,14/9/18 0:00
1337,91320,216,490,327,241,67,477,345,61,122,258,93,74,59,111,115,23,80,62,33,53,19,72,24,35,67,14/9/18 0:00,14/9/18 0:00
1338,91321,285,184,400,81,302,369,244,354,190,258,302,302,485,8,32,12,58,33,17,30,14,32,37,48,0,14/9/18 0:00,14/9/18 0:00
1339,91324,379,138,478,112,398,254,1,142,130,290,185,51,330,497,63,99,77,81,67,96,18,38,31,20,5,14/9/18 0:00,14/9/18 0:00
1340,91325,270,172,385,333,205,276,258,327,205,46,18,495,464,439,262,96,55,51,51,71,89,75,39,97,95,14/9/18 0:00,14/9/18 0:00
1341,91326,91,215,233,117,450,130,251,346,242,94,12,217,348,482,328,28,93,75,39,65,22,52,14,31,79,14/9/18 0:00,14/9/18 0:00
1342,91331,317,85,235,115,490,18,425,250,303,224,326,405,417,58,306,81,18,53,49,23,24,66,81,33,75,14/9/18 0:00,14/9/18 0:00
1343,91335,328,162,340,331,197,227,219,423,3,97,475,419,355,376,149,28,11,52,81,67,21,6,32,91,84,14/9/18 0:00,14/9/18 0:00
1344,91340,307,410,87,155,300,71,8,448,136,193,268,408,211,99,116,60,74,62,54,5,63,38,42,21,44,14/9/18 0:00,14/9/18 0:00
1345,91342,229,195,130,362,13,3,438,376,269,217,489,392,13,282,126,14,33,83,91,13,90,39,11,2,82,14/9/18 0:00,14/9/18 0:00
1346,91343,192,147,77,58,139,257,169,179,451,134,420,215,327,146,170,60,31,73,63,28,38,2,34,92,63,14/9/18 0:00,14/9/18 0:00
1347,91344,74,76,262,317,451,246,55,305,233,428,393,126,366,348,309,89,20,39,18,76,39,85,93,68,26,14/9/18 0:00,14/9/18 0:00
1348,91345,149,120,401,28,237,316,397,398,105,425,248,115,52,175,362,98,29,68,64,2,3,34,0,24,91,14/9/18 0:00,14/9/18 0:00
1349,91350,426,206,336,155,207,463,263,76,225,80,157,440,54,89,333,3,98,90,8,65,28,2,79,47,67,14/9/18 0:00,14/9/18 0:00
1350,91351,417,25,207,37,108,153,397,241,358,27,160,484,88,289,64,66,51,30,35,28,100,12,99,83,44,14/9/18 0:00,14/9/18 0:00
1351,91352,457,4,152,96,8,75,377,409,297,14,191,202,279,1,309,84,74,59,41,43,3,17,75,14,3,14/9/18 0:00,14/9/18 0:00
1352,91354,197,445,253,84,488,303,59,79,339,92,223,490,307,225,78,88,17,76,0,83,93,50,24,41,35,14/9/18 0:00,14/9/18 0:00
1353,91355,374,198,493,398,168,209,276,134,488,25,435,130,427,5,497,55,6,94,77,8,7,39,37,5,84,14/9/18 0:00,14/9/18 0:00
1354,91356,316,32,410,167,207,442,304,317,279,394,286,441,435,260,431,77,2,22,39,22,99,10,82,40,3,14/9/18 0:00,14/9/18 0:00
1355,91360,415,258,398,408,107,124,240,240,278,176,207,199,101,154,406,44,41,49,50,69,74,47,21,64,12,14/9/18 0:00,14/9/18 0:00
1356,91361,218,110,336,66,235,139,203,228,111,411,88,6,452,473,452,39,40,18,94,90,92,9,20,15,25,14/9/18 0:00,14/9/18 0:00
1357,91362,30,41,192,151,431,199,389,60,287,62,363,76,392,433,355,42,47,85,67,42,81,5,0,31,41,14/9/18 0:00,14/9/18 0:00
1358,91364,8,256,218,57,138,215,434,132,124,308,259,52,175,422,417,23,92,18,42,50,94,62,72,30,13,14/9/18 0:00,14/9/18 0:00
1359,91367,129,490,486,186,88,312,263,293,378,162,309,268,375,448,61,25,56,89,62,57,100,94,50,43,54,14/9/18 0:00,14/9/18 0:00
1360,91377,359,474,374,65,337,395,122,192,261,375,2,33,495,49,222,34,73,67,78,43,98,52,27,8,76,14/9/18 0:00,14/9/18 0:00
1361,91381,116,358,233,220,110,367,15,236,265,346,58,229,489,33,6,59,34,45,21,84,33,21,24,13,86,14/9/18 0:00,14/9/18 0:00
1362,91384,25,173,147,124,19,284,76,375,494,246,286,194,15,490,152,15,11,49,48,86,64,25,5,91,78,14/9/18 0:00,14/9/18 0:00
1363,91401,71,487,12,361,119,481,423,371,133,252,309,283,421,347,478,29,85,51,12,55,14,83,17,51,31,14/9/18 0:00,14/9/18 0:00
1364,91402,208,387,296,13,472,74,263,141,55,218,493,133,401,205,383,26,79,0,16,11,40,48,59,43,81,14/9/18 0:00,14/9/18 0:00
1365,91403,336,45,305,39,10,330,492,52,34,219,182,434,495,414,181,55,33,31,93,61,53,42,5,21,31,14/9/18 0:00,14/9/18 0:00
1366,91405,28,36,32,469,160,257,449,224,3,197,357,362,192,151,205,65,80,0,48,7,35,70,61,37,94,14/9/18 0:00,14/9/18 0:00
1367,91406,193,38,50,427,405,418,306,233,496,137,295,413,258,4,87,19,6,5,32,64,77,5,7,31,63,14/9/18 0:00,14/9/18 0:00
1368,91411,316,171,411,161,399,468,113,294,458,260,388,307,371,326,107,50,56,31,63,64,6,53,85,0,48,14/9/18 0:00,14/9/18 0:00
1369,91423,301,265,146,487,151,407,217,212,102,147,367,71,469,235,132,61,36,81,46,2,2,51,37,25,40,14/9/18 0:00,14/9/18 0:00
1370,91436,486,204,435,466,166,170,229,64,51,92,222,325,276,216,47,33,70,39,14,17,47,24,16,49,19,14/9/18 0:00,14/9/18 0:00
1371,91501,352,256,195,39,209,131,262,202,149,270,209,134,350,323,136,73,35,80,1,21,51,54,48,64,9,14/9/18 0:00,14/9/18 0:00
1372,91502,107,280,454,9,65,192,308,135,332,103,116,277,301,164,180,18,25,12,71,9,17,74,13,90,20,14/9/18 0:00,14/9/18 0:00
1373,91504,100,169,47,468,424,170,329,230,97,134,486,391,69,372,40,15,67,52,95,95,6,92,10,58,44,14/9/18 0:00,14/9/18 0:00
1374,91505,487,378,268,324,250,139,71,87,457,268,447,171,37,374,366,7,60,64,39,88,40,35,24,12,82,14/9/18 0:00,14/9/18 0:00
1375,91506,174,219,442,41,274,252,265,323,160,432,184,442,154,469,209,13,96,25,38,15,94,29,6,15,91,14/9/18 0:00,14/9/18 0:00
1376,91601,83,217,154,419,187,127,169,40,38,299,140,160,85,420,476,60,24,39,58,34,44,9,7,19,44,14/9/18 0:00,14/9/18 0:00
1377,91602,415,35,320,432,130,103,484,94,288,102,104,463,144,40,378,64,57,71,56,62,95,40,35,5,45,14/9/18 0:00,14/9/18 0:00
1378,91604,461,303,408,211,172,59,28,21,379,369,302,26,300,140,166,6,4,40,5,72,41,41,25,71,89,14/9/18 0:00,14/9/18 0:00
1379,91605,470,291,124,442,339,69,284,57,478,210,13,137,463,144,372,33,43,46,34,57,73,0,17,67,10,14/9/18 0:00,14/9/18 0:00
1380,91606,124,392,262,102,340,489,303,426,470,456,102,482,28,426,394,78,83,10,94,93,65,85,42,73,78,14/9/18 0:00,14/9/18 0:00
1381,91607,314,32,48,42,239,413,346,454,499,259,282,90,486,41,41,73,3,5,16,55,63,43,23,74,1,14/9/18 0:00,14/9/18 0:00
1382,91608,185,99,266,192,252,114,454,78,166,165,227,233,388,202,164,15,43,52,52,64,50,5,80,9,92,14/9/18 0:00,14/9/18 0:00
1383,91701,358,271,175,1,403,391,301,117,313,422,8,421,442,285,9,1,1,28,14,98,8,50,12,64,74,14/9/18 0:00,14/9/18 0:00
1384,91702,209,118,84,422,134,63,312,71,88,282,123,132,387,44,69,96,47,47,69,7,80,85,51,24,6,14/9/18 0:00,14/9/18 0:00
1385,91706,71,326,467,150,299,498,77,403,219,198,167,89,342,121,258,68,84,78,13,72,75,82,45,14,5,14/9/18 0:00,14/9/18 0:00
1386,91709,371,478,33,316,137,444,478,411,382,286,311,35,191,270,309,3,10,21,24,93,88,97,83,0,41,14/9/18 0:00,14/9/18 0:00
1387,91710,361,117,111,249,163,371,26,336,336,281,153,256,192,122,187,41,15,60,18,21,20,96,2,54,12,14/9/18 0:00,14/9/18 0:00
1388,91711,14,379,255,70,351,474,467,154,104,413,139,221,483,346,148,59,70,36,45,32,16,35,61,28,70,14/9/18 0:00,14/9/18 0:00
1389,91722,122,304,43,256,37,483,347,437,119,105,339,112,359,396,358,69,84,97,74,55,33,88,81,1,49,14/9/18 0:00,14/9/18 0:00
1390,91723,223,478,120,95,235,222,256,459,449,479,487,231,152,423,382,52,49,32,3,41,69,35,35,95,74,14/9/18 0:00,14/9/18 0:00
1391,91724,49,148,273,122,352,169,472,196,143,264,498,159,15,166,451,63,75,10,51,99,29,57,40,57,13,14/9/18 0:00,14/9/18 0:00
1392,91730,445,454,114,149,467,210,472,293,396,20,124,307,322,71,156,0,44,35,22,66,70,13,7,5,91,14/9/18 0:00,14/9/18 0:00
1393,91731,86,4,249,488,463,2,403,7,118,356,118,290,14,166,438,98,33,67,96,83,97,33,11,80,66,14/9/18 0:00,14/9/18 0:00
1394,91732,385,86,295,436,262,453,453,135,390,328,30,384,175,309,129,68,20,60,29,27,65,27,72,11,31,14/9/18 0:00,14/9/18 0:00
1395,91733,145,36,218,4,235,242,425,345,443,97,184,328,427,136,423,23,89,43,44,73,24,2,95,25,89,14/9/18 0:00,14/9/18 0:00
1396,91737,226,348,233,115,490,184,274,198,64,307,79,487,409,206,445,43,95,86,11,84,82,22,96,94,26,14/9/18 0:00,14/9/18 0:00
1397,91739,146,113,56,125,160,490,441,90,28,381,424,271,232,337,10,44,79,8,64,43,1,43,20,62,87,14/9/18 0:00,14/9/18 0:00
1398,91740,116,10,414,449,306,423,101,82,316,87,431,263,133,446,23,100,43,52,83,0,69,28,3,59,3,14/9/18 0:00,14/9/18 0:00
1399,91741,1,229,482,303,120,23,409,287,275,267,81,453,147,7,45,6,95,54,100,30,74,74,98,88,15,14/9/18 0:00,14/9/18 0:00
1400,91744,348,66,149,353,37,219,351,75,119,271,263,334,202,44,431,79,51,99,49,60,95,100,65,66,69,14/9/18 0:00,14/9/18 0:00
1401,91745,17,410,318,227,16,360,358,279,78,494,479,243,46,425,344,28,44,33,26,80,74,34,45,5,50,14/9/18 0:00,14/9/18 0:00
1402,91746,89,92,150,41,115,361,494,251,385,193,401,482,221,269,29,98,0,1,26,35,77,66,50,87,56,14/9/18 0:00,14/9/18 0:00
1403,91748,231,107,56,352,155,482,326,31,261,3,402,371,430,422,397,29,93,79,8,82,39,7,44,97,68,14/9/18 0:00,14/9/18 0:00
1404,91750,171,96,1,353,174,49,27,7,407,310,52,184,22,136,281,53,87,38,92,98,66,77,94,23,92,14/9/18 0:00,14/9/18 0:00
1405,91752,333,396,238,487,106,165,301,329,71,390,28,482,157,30,245,86,68,87,26,3,96,94,86,41,46,14/9/18 0:00,14/9/18 0:00
1406,91754,497,334,389,86,331,85,369,366,273,483,25,151,190,337,59,87,12,80,31,62,75,89,41,28,86,14/9/18 0:00,14/9/18 0:00
1407,91755,258,191,228,143,475,154,29,101,165,55,235,246,186,268,274,33,40,41,24,78,58,12,92,48,38,14/9/18 0:00,14/9/18 0:00
1408,91759,72,462,56,270,340,173,248,354,433,183,383,131,341,433,410,35,52,64,10,92,11,6,21,57,11,14/9/18 0:00,14/9/18 0:00
1409,91761,319,104,315,49,410,86,435,293,174,77,140,81,345,40,109,86,53,18,27,84,59,53,1,57,93,14/9/18 0:00,14/9/18 0:00
1410,91762,308,305,427,85,200,264,113,470,73,274,497,163,203,320,379,85,3,37,2,23,49,84,57,58,55,14/9/18 0:00,14/9/18 0:00
1411,91763,350,165,140,395,57,158,61,390,452,73,112,325,409,258,263,21,39,12,36,50,43,69,17,72,19,14/9/18 0:00,14/9/18 0:00
1412,91764,270,487,159,439,12,1,410,370,63,436,102,166,410,218,212,73,82,56,81,47,66,48,8,72,21,14/9/18 0:00,14/9/18 0:00
1413,91765,37,260,255,258,41,164,314,118,112,48,198,37,375,411,324,26,80,13,90,82,56,2,17,77,68,14/9/18 0:00,14/9/18 0:00
1414,91766,209,50,235,166,334,308,288,109,137,206,307,401,464,34,417,44,34,95,11,5,64,35,37,80,33,14/9/18 0:00,14/9/18 0:00
1415,91767,293,188,216,424,444,458,198,326,155,151,257,70,270,373,347,100,64,31,40,89,41,61,25,47,51,14/9/18 0:00,14/9/18 0:00
1416,91768,171,330,330,147,317,457,451,283,306,304,107,165,65,97,345,16,7,51,99,31,74,88,92,66,52,14/9/18 0:00,14/9/18 0:00
1417,91770,158,318,417,44,388,181,331,335,415,429,263,324,492,172,179,56,69,26,96,66,2,97,97,31,42,14/9/18 0:00,14/9/18 0:00
1418,91773,377,420,489,470,475,305,478,127,129,46,424,281,466,134,288,75,86,98,38,57,69,53,11,68,96,14/9/18 0:00,14/9/18 0:00
1419,91775,44,317,469,455,489,434,293,244,149,44,26,308,77,357,466,16,76,64,78,93,37,35,88,11,76,14/9/18 0:00,14/9/18 0:00
1420,91776,475,319,320,55,88,203,254,418,227,9,31,312,304,212,44,82,73,20,54,0,66,22,21,7,100,14/9/18 0:00,14/9/18 0:00
1421,91780,28,136,347,57,171,443,87,67,381,423,460,477,187,151,46,63,6,9,9,6,98,37,59,56,60,14/9/18 0:00,14/9/18 0:00
1422,91784,268,348,259,51,314,63,120,66,354,244,264,359,389,487,14,96,86,63,50,81,5,29,52,60,62,14/9/18 0:00,14/9/18 0:00
1423,91786,235,313,306,82,456,86,466,477,117,477,58,178,259,468,247,47,21,51,45,61,56,99,25,38,98,14/9/18 0:00,14/9/18 0:00
1424,91789,281,284,389,305,143,139,85,177,314,240,344,263,352,334,264,86,32,9,76,19,67,76,92,44,53,14/9/18 0:00,14/9/18 0:00
1425,91790,374,94,397,287,488,415,256,364,461,37,350,159,346,13,14,68,55,99,74,40,47,69,76,53,71,14/9/18 0:00,14/9/18 0:00
1426,91791,59,93,161,127,198,297,20,73,311,110,199,138,404,472,356,57,100,68,38,15,90,88,39,24,7,14/9/18 0:00,14/9/18 0:00
1427,91792,244,262,186,495,386,397,87,416,147,300,131,390,102,232,299,48,92,19,44,45,41,80,71,4,71,14/9/18 0:00,14/9/18 0:00
1428,91801,404,140,438,367,335,181,177,356,113,447,277,213,499,329,266,33,44,94,39,1,11,14,66,93,43,14/9/18 0:00,14/9/18 0:00
1429,91803,82,417,191,471,317,185,73,328,376,308,53,480,397,13,21,30,90,35,38,57,25,74,32,5,20,14/9/18 0:00,14/9/18 0:00
