id,agent_id,agent_name,tier_y,tier_x,tenure,pif_x_auto,pif_x_home,pif_x_otherpc,pif_x_financial,pif_x_total,BusZip5,BusZip3,created_at,updated_at,multiline,retention,pif_y_home,pif_y_hvh,pif_y_other,pif_y_total,premium_y_total,agent_city
7425,7425,Eli Ramirez Group,5,3,11+,13434,5461,1405,3864,24164,94702,947,2014-09-13 00:00:00,2014-09-13 00:00:00,0.25,0.27,6452,1,1182,6793,6521280,Orlando
8290,8290,Joshua Cox Enterprise,4,5,11+,12921,5986,7197,1264,27368,34990,349,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.63,4943,71,4836,4580,4625800,Springfield
4842,4842,Christopher Rodriguez Enterprise,4,3,11+,6090,3381,6550,2621,18642,80214,802,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.54,7616,93,1569,5154,5540550,Springfield
980,980,Jason Anderson Agency,1,3,0-2,7358,7910,2460,3714,21442,78728,787,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.87,6183,24,3335,4891,5380100,San Francisco
2488,2488,Nathaniel Hall Enterprise,4,4,0-2,4378,46,6589,3037,14050,22042,220,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.45,5190,39,4397,4808,5288800,Orlando
2163,2163,Cooper Price Agency,2,2,11+,17376,1215,5465,6086,30142,19020,190,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.71,7498,4,1756,5181,5543670,Boston
6139,6139,Mason Rogers Group,3,3,3-5,15125,6144,6313,5454,33036,11743,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.59,1284,66,4716,8374,8541480,Seattle
8022,8022,Jack Green Inc,2,2,11+,12634,5872,4784,1071,24361,33511,335,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.78,8269,38,4388,1745,1936950,Tucson
2456,2456,Christian Martinez Assoc,3,3,3-5,16746,1126,7439,3428,28739,60154,601,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.41,1960,45,4114,8323,8655920,Orlando
4101,4101,David Smith Assoc,1,5,6-10,13976,5395,2403,3283,25057,63020,630,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.81,7401,16,4496,2530,2428800,Springfield
8282,8282,Adam Allen Inc,5,5,6-10,10657,6947,5185,3034,25823,15146,151,2014-09-13 00:00:00,2014-09-13 00:00:00,0.19,0.10,6363,31,244,7809,7496640,New York
5012,5012,Evan Patel LLC,4,1,3-5,4395,2488,2458,6357,15698,73013,730,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.36,8653,68,4672,1055,1012800,Seattle
32,32,Aaron Taylor Enterprise,4,5,0-2,13239,721,1482,3316,18758,30122,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.41,3725,17,2003,8704,9661440,Springfield
7266,7266,Luis Collins LLC,4,4,11+,8946,5964,4155,7763,26828,23322,233,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.41,7809,45,921,5674,5957700,Los Angeles
2945,2945,James Butler Group,1,1,11+,11813,1704,716,1135,15368,46142,461,2014-09-13 00:00:00,2014-09-13 00:00:00,0.86,0.86,1462,49,2465,10475,11732000,Springfield
3021,3021,Grayson Murphy Insurance,4,2,3-5,9565,7624,5319,5532,28040,25430,254,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.39,6622,94,2082,5653,5709530,Seattle
1932,1932,Juan Torres Enterprise,5,1,11+,1281,5778,5147,260,12466,44512,445,2014-09-13 00:00:00,2014-09-13 00:00:00,0.17,0.30,756,52,2972,10674,11314440,Seattle
7049,7049,Logan Johnson Enterprise,1,2,6-10,10243,3269,5904,7599,27015,33062,330,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.79,3445,3,2900,8106,9240840,Seattle
1509,1509,Julian Nguyen Assoc,2,4,0-2,7382,3204,4502,4812,19900,11235,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.81,6303,41,4231,3880,3957600,Tucson
1912,1912,Oliver Lopez Agency,2,1,6-10,9348,4661,4329,6360,24698,97216,972,2014-09-13 00:00:00,2014-09-13 00:00:00,0.68,0.77,607,23,4946,8879,10033270,Boston
579,579,Jason Johnson LLC,5,2,11+,7340,3976,5041,6310,22667,14052,140,2014-09-13 00:00:00,2014-09-13 00:00:00,0.27,0.23,3941,42,4263,6210,5961600,Orlando
2103,2103,Ryder Nguyen Group,3,3,11+,5500,3403,4706,6862,20471,89103,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.43,7500,67,3151,3739,4262460,Chicago
4204,4204,Dylan Miller Assoc,1,1,11+,6568,6953,4007,7992,25520,47711,477,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.87,5765,32,1994,6668,6868040,Los Angeles
5384,5384,Gabriel Sullivan Team,1,5,11+,15055,4135,5713,4299,29202,98004,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.79,0.79,3731,66,2505,8158,9136960,Orlando
5424,5424,Justin Harris Agency,3,1,11+,17911,1803,2087,4723,26524,30144,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.49,7061,79,2731,4589,4910230,Springfield
6270,6270,Jason Robinson Agency,3,3,,17884,5178,3277,5246,31585,8029,80,2014-09-13 00:00:00,2014-09-13 00:00:00,0.61,0.52,282,77,3228,10874,12070140,Los Angeles
2618,2618,Thomas Reyes Insurance,3,3,11+,17011,1308,5732,6937,30988,33332,333,2014-09-13 00:00:00,2014-09-13 00:00:00,0.35,0.60,825,86,123,13430,13698600,Seattle
5614,5614,Dominic Cooper Enterprise,2,1,3-5,3908,2988,7739,1019,15654,15317,153,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.78,1630,2,1297,11535,13149900,Tucson
1551,1551,Jonathan Ross Enterprise,3,2,11+,19725,5158,4913,253,30049,47404,474,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.47,7843,29,4019,2574,2599740,Los Angeles
5779,5779,Xavier Robertson Group,5,3,6-10,7168,7113,7377,1300,22958,86401,864,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.19,2061,74,3901,8432,8010400,Tucson
4480,4480,Josiah Rivera Group,3,1,11+,6331,1737,2103,1145,11316,48071,480,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.64,2884,49,3877,7666,7282700,New York
2821,2821,Hudson James LLC,4,2,11+,17358,4532,7866,1942,31698,48386,483,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.54,2534,18,4485,7440,7216800,Los Angeles
1186,1186,Logan Ortiz Insurance,2,3,0-2,7593,1211,1749,6603,17156,60188,601,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.92,2892,36,3743,7809,8043270,New York
7750,7750,Noah Ramirez Inc,1,5,6-10,658,6894,1462,3966,12980,32909,329,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.94,9932,79,2883,1586,1649440,San Francisco
4286,4286,Brandon Ortiz Insurance,4,4,6-10,15268,7296,7631,153,30348,46226,462,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.36,8593,80,2439,3369,3672210,Orlando
616,616,Hunter Taylor Insurance,2,5,11+,17222,7800,7431,534,32987,4210,42,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.72,6445,49,2074,5915,6506500,Springfield
7258,7258,Joseph Butler Group,2,3,,17162,2319,6499,4705,30685,8055,80,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.94,5892,10,3396,5189,5500340,Los Angeles
1279,1279,Evan Thompson LLC,4,1,6-10,15717,2516,4404,1622,24259,78247,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.43,3774,57,3290,7368,7294320,New York
5702,5702,Robert Jones Team,3,3,6-10,7703,2431,873,1236,12243,30062,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.41,0.43,6681,66,118,7624,8195800,Orlando
3072,3072,Michael Allen Team,4,3,0-2,15876,6975,649,7662,31162,30144,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.42,3540,84,4820,6048,6168960,Miami
6149,6149,Eli Brown Agency,2,4,11+,11774,5084,3520,2030,22408,6492,64,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.92,5929,74,3015,5474,5583480,Tucson
1333,1333,Dominic Miller Inc,3,4,6-10,5002,712,5635,7910,19259,43065,430,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.64,9600,85,2078,2731,2703690,Miami
3333,3333,Kayden Miller Agency,2,5,3-5,14774,4381,4946,6380,30481,78238,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.80,6313,24,339,7818,8130720,Los Angeles
5921,5921,Luis Phillips LLC,4,3,0-2,17416,3476,5027,4179,30098,30909,309,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.49,2020,88,4792,7595,7367150,Boston
2540,2540,Owen Powell Assoc,5,2,0-2,9145,4114,1305,476,15040,90004,900,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.21,4980,79,4701,4737,4879110,Orlando
6253,6253,Mason Hill Inc,1,2,0-2,1315,531,5487,7337,14670,11793,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.79,3353,19,4192,6933,6863670,San Francisco
4561,4561,Evan Perry Team,1,5,6-10,4298,6343,4298,6386,21325,75115,751,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.86,2067,16,1421,10995,10555200,Los Angeles
8072,8072,Carter Walker Insurance,5,1,11+,13985,5358,4496,4811,28650,95129,951,2014-09-13 00:00:00,2014-09-13 00:00:00,0.19,0.21,1665,36,1313,11487,12176220,San Francisco
2446,2446,Charles Price Team,5,5,0-2,6038,723,6033,1999,14793,84087,840,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.16,8173,20,1994,4316,4618120,Boston
4897,4897,Jace Cox Inc,4,4,11+,1391,5761,1473,6458,15083,11232,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.50,9786,7,4341,369,409590,Boston
7504,7504,Brayden Morris Group,4,3,,13401,7769,9,4665,25844,8731,87,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.42,3173,90,3552,7691,7306450,Tucson
5454,5454,Ethan Powell Assoc,4,5,3-5,16089,2438,2406,876,21809,70737,707,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.55,2274,77,925,11234,12245060,Chicago
4975,4975,James Myers LLC,5,3,0-2,11568,1139,5320,2670,20697,71052,710,2014-09-13 00:00:00,2014-09-13 00:00:00,0.19,0.07,2309,46,1699,10459,10772770,Miami
4346,4346,Oliver Fisher Assoc,1,3,6-10,6883,2094,5731,5011,19719,87402,874,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.77,8704,23,2645,3143,3425870,Boston
3464,3464,Thomas Long Group,3,5,3-5,14722,4068,3717,7110,29617,19001,190,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.57,8210,18,1227,5062,5416340,Miami
6871,6871,Bryson Sanders Inc,3,4,3-5,12419,70,3265,5043,20797,30307,303,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.47,2969,24,4310,7218,7723260,Los Angeles
3671,3671,Bentley Mitchell Agency,1,3,6-10,325,5849,985,5369,12528,80909,809,2014-09-13 00:00:00,2014-09-13 00:00:00,0.75,0.65,3086,29,3721,7689,7765890,Los Angeles
7604,7604,Mason Hill Agency,4,3,11+,6609,2876,6135,2414,18034,23517,235,2014-09-13 00:00:00,2014-09-13 00:00:00,0.45,0.47,8958,72,913,4583,4857980,Chicago
3466,3466,Bob Flores Agency,1,2,6-10,13631,7706,346,249,21932,30269,302,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.86,5218,100,1770,7439,7996925,Springfield
3071,3071,Adam Ramirez Inc,2,1,11+,15435,3714,5985,5759,30893,30071,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.77,0.74,3447,32,4287,6762,7100100,Orlando
5456,5456,Daniel Garcia Team,1,2,11+,17257,1544,7824,4859,31484,85260,852,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.92,3919,49,3362,7198,7054040,Chicago
6585,6585,Caleb Wong LLC,3,5,6-10,6017,7903,2319,6600,22839,46229,462,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.48,3408,39,181,10900,11554000,Orlando
7954,7954,Jackson James LLC,1,5,0-2,10107,5697,5920,84,21808,77339,773,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.69,9166,12,2772,2579,2707950,Tucson
8065,8065,Joshua Sanders LLC,1,1,11+,15698,1568,4454,2657,24377,33573,335,2014-09-13 00:00:00,2014-09-13 00:00:00,0.72,0.70,7457,65,402,6605,7001300,Chicago
1658,1658,Blake Cook Enterprise,4,4,3-5,10222,3247,1472,3684,18625,83221,832,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.35,4911,2,375,9244,10538160,Los Angeles
4811,4811,Owen Johnson Group,4,3,6-10,19295,5633,5785,1886,32599,70506,705,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.64,2157,31,2156,10188,10952100,Seattle
7743,7743,Oliver Sanders Agency,3,3,0-2,677,5642,1970,6938,15227,94560,945,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.42,5724,2,1183,7626,7549740,Tucson
7067,7067,Eric Clark Group,3,3,11+,12896,3014,1779,5697,23386,29206,292,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.62,2899,30,4919,6688,7289920,New York
2343,2343,Ryan Flores Team,5,2,11+,1833,7246,688,5771,15538,30240,302,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.06,7198,47,3130,4163,4038110,Miami
6540,6540,Jonathan Diaz Insurance,1,3,,5961,246,3000,4171,13378,28054,280,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.76,9386,78,1297,3777,4041390,New York
200,200,Jacob Diaz Team,5,2,6-10,12978,6347,3530,2537,25392,80123,801,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.25,4738,7,110,9684,10942920,Orlando
3833,3833,Owen Brown Enterprise,1,5,11+,2469,3023,4732,1918,12142,23221,232,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.85,6300,71,4291,3881,4269100,Los Angeles
426,426,Lucas Turner Insurance,4,4,11+,10690,700,5086,6504,22980,68114,681,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.42,2319,61,4394,7771,7460160,Seattle
777,777,Hudson Ross Team,1,2,11+,14246,1753,4725,153,20877,19038,190,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.73,5804,61,1582,7098,7239960,San Francisco
1210,1210,Christopher Williams Agency,4,3,,2699,6698,5667,1516,16580,22182,221,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.59,4159,64,492,9830,10124900,Springfield
6360,6360,Lucas Wood Insurance,1,3,11+,4393,3007,3615,4134,15149,28607,286,2014-09-13 00:00:00,2014-09-13 00:00:00,0.72,0.80,4895,97,4196,5358,5304420,Orlando
5018,5018,Sebastian Gray Group,1,4,3-5,9542,1479,6533,4532,22086,78070,780,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.66,980,74,750,12743,12360710,Orlando
6398,6398,Wyatt Johnson Enterprise,2,4,0-2,11390,1731,7844,4570,25535,11510,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.95,823,58,4095,9573,9190080,Seattle
6974,6974,Xavier Ortiz Insurance,4,5,11+,3532,7641,6859,5677,23709,93013,930,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.62,7668,65,4796,2023,2002770,New York
5922,5922,James Hernandez Inc,5,4,6-10,9389,5392,2238,5755,22774,36545,365,2014-09-13 00:00:00,2014-09-13 00:00:00,0.24,0.27,2170,13,3269,9101,9374030,Miami
694,694,Tyler Roberts Team,3,4,0-2,3994,584,6068,7092,17738,60714,607,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.49,3774,14,194,10573,11207380,Orlando
1486,1486,Nathaniel Allen Insurance,5,2,11+,10843,3505,5540,5186,25074,36303,363,2014-09-13 00:00:00,2014-09-13 00:00:00,0.07,0.27,5819,20,4888,3830,4327900,Orlando
6083,6083,Elijah White Enterprise,4,4,,13342,2942,418,1069,17771,7105,71,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.39,375,76,3731,10377,9961920,New York
311,311,Blake Diaz Enterprise,2,2,0-2,16653,6562,3704,3068,29987,40391,403,2014-09-13 00:00:00,2014-09-13 00:00:00,0.79,0.86,8492,62,3719,2288,2219360,Tucson
7345,7345,Daniel Reyes Agency,1,5,11+,17793,6977,6642,6517,37929,92019,920,2014-09-13 00:00:00,2014-09-13 00:00:00,0.92,0.65,3749,10,3868,6934,6587300,Miami
3861,3861,David Martinez LLC,4,4,11+,96,881,6793,936,8706,70043,700,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.39,6424,29,3232,4877,5559780,Springfield
7825,7825,Alex Foster Insurance,3,3,0-2,6991,6465,5123,2368,20947,92253,922,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.41,9259,53,3872,1380,1324800,Boston
5052,5052,Isaac Richardson Insurance,2,2,3-5,12346,2773,6373,2344,23836,87112,871,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.72,8861,51,4334,1324,1443160,San Francisco
2464,2464,Levi Reyes Assoc,5,4,11+,4440,6051,6172,59,16722,60014,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.21,0.27,8863,32,881,4800,5040000,Seattle
8023,8023,Austin Thompson Inc,4,5,6-10,3189,2197,6192,4091,15669,33009,330,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.58,9404,81,3004,2088,2067120,Boston
7002,7002,Kevin Collins Assoc,5,1,11+,10690,4317,6483,5683,27173,10312,103,2014-09-13 00:00:00,2014-09-13 00:00:00,0.23,0.20,6523,37,2509,5512,5236400,Tucson
4078,4078,Cameron Sanchez LLC,4,5,6-10,14590,4444,1392,7051,27477,49423,494,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.40,8119,54,2001,4409,4717630,Boston
7918,7918,Mason Martin Assoc,5,2,3-5,3527,6529,6318,6137,22511,23666,236,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.18,6386,86,1271,6840,7113600,Los Angeles
6526,6526,Brayden Jenkins Insurance,5,4,0-2,13506,5,4560,3177,21248,93021,930,2014-09-13 00:00:00,2014-09-13 00:00:00,0.07,0.16,4584,58,206,9737,9444890,Chicago
3943,3943,Cooper Anderson Group,4,3,11+,12259,375,5084,3915,21633,12601,126,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.52,636,7,2208,11735,12321750,Tucson
4182,4182,Jack Gonzalez Group,1,3,11+,19511,3007,2794,818,26130,75146,751,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.76,4392,94,4321,5779,5894580,Miami
269,269,Jordan Martinez Agency,5,5,11+,11103,2733,3848,728,18412,48310,483,2014-09-13 00:00:00,2014-09-13 00:00:00,0.15,0.12,6078,60,1288,7161,7662270,Chicago
1478,1478,Luke Campbell Group,1,1,11+,17712,7702,6404,2318,34136,24501,245,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.89,6547,72,3996,3975,3855750,Seattle
1383,1383,Carson Collins Insurance,3,5,11+,11011,2624,261,439,14335,19609,196,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.62,3018,67,945,10561,10032950,Chicago
6759,6759,Joshua Turner Team,2,3,,12364,1543,4024,1551,19482,7748,77,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.90,2246,85,917,11344,12705280,Los Angeles
479,479,Logan Turner Enterprise,2,5,0-2,7994,7721,6956,3465,26136,27127,271,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.80,8443,60,109,5983,6042830,Miami
2088,2088,Cooper Martinez Enterprise,4,2,0-2,5573,2140,977,7507,16197,84058,840,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.58,5404,94,273,8824,9706400,Boston
4938,4938,Christopher Evans Assoc,4,5,3-5,14403,5282,6352,3913,29950,47712,477,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.53,7122,93,3755,3626,4097380,Orlando
2342,2342,Logan Baker Assoc,2,5,11+,12908,5497,7805,2473,28683,31204,312,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.77,354,21,3106,11116,12449920,Chicago
6566,6566,Thomas Stewart Agency,5,4,6-10,14721,4323,6736,5552,31332,94550,945,2014-09-13 00:00:00,2014-09-13 00:00:00,0.17,0.22,5375,37,1510,7681,8602720,San Francisco
2784,2784,Blake Perry LLC,2,4,3-5,12913,2088,7678,4784,27463,89509,895,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.72,2949,70,25,11561,11445390,Miami
5751,5751,Levi Wood Agency,2,1,11+,4496,2198,600,2129,9423,28352,283,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.88,1521,49,401,12635,14403900,San Francisco
1470,1470,Jose Allen Inc,1,4,11+,18478,2977,5629,2278,29362,78681,786,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.66,7982,47,627,5953,5655350,Seattle
7826,7826,Robert Ward Insurance,4,5,3-5,9417,3336,4387,814,17954,27513,275,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.62,8653,81,3970,1906,2077540,Chicago
3512,3512,Alexander Green Team,4,5,0-2,15055,3404,4921,7451,30831,45459,454,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.54,2293,67,2536,9716,10201800,Orlando
1394,1394,Jayden Barnes Team,1,3,6-10,12081,1107,4649,3562,21399,89103,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.82,5187,74,3077,6277,6747775,Tucson
7633,7633,Logan Watson Insurance,5,1,0-2,4990,3927,1717,7724,18358,6470,64,2014-09-13 00:00:00,2014-09-13 00:00:00,0.25,0.11,3326,98,1476,9715,10443625,New York
5494,5494,Tyler Campbell Team,1,5,11+,9482,7909,7941,6153,31485,60438,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.72,0.89,692,97,3958,9873,11353950,Tucson
1930,1930,Jonathan Baker Insurance,5,1,3-5,9016,5752,651,3396,18815,83861,838,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.18,300,79,516,13728,13316160,Seattle
559,559,Hunter Ramirez Assoc,4,4,11+,7464,5962,85,1634,15145,35405,354,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.38,3920,60,2893,7752,8837280,San Francisco
819,819,Mason Ross Insurance,3,1,11+,3880,7884,7707,6353,25824,22302,223,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.62,4573,28,4754,5275,5327750,Springfield
6392,6392,David Long Agency,4,4,3-5,16388,5093,2287,1234,25002,33431,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.64,8771,62,1105,4692,4645080,Seattle
5857,5857,Oliver Thomas Group,5,3,11+,11983,1770,7227,7991,28971,77706,777,2014-09-13 00:00:00,2014-09-13 00:00:00,0.19,0.26,144,25,3410,11054,12048860,Springfield
5315,5315,John Scott Team,3,1,11+,10495,6324,4984,7206,29009,30263,302,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.53,4628,86,859,9062,9243240,San Francisco
6843,6843,Matthew Moore Enterprise,5,5,11+,10796,485,3939,1037,16257,36201,362,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.20,4904,83,3743,5906,6201300,Seattle
6442,6442,Tyler Bennett Assoc,2,1,11+,5670,1213,4165,4371,15419,18966,189,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.95,2333,47,2658,9599,9886970,Springfield
4870,4870,Cameron Richardson Insurance,4,4,11+,2083,1756,1967,6275,12081,44278,442,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.50,4795,18,3521,6307,6685420,Seattle
7399,7399,Robert Patel Enterprise,1,2,6-10,13873,7610,3025,598,25106,33414,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.68,0.87,2338,50,3881,8373,9000975,New York
5000,5000,Angel Watson Group,4,4,,2672,2924,636,6231,12463,90706,907,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.37,9859,54,609,4124,4371440,New York
7602,7602,Kevin Evans Inc,4,3,11+,564,1107,4072,4031,9774,32224,322,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.50,4068,45,1320,9213,9028740,Orlando
6951,6951,Luis Sanders Group,2,1,3-5,9719,561,3912,3883,18075,47591,475,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.74,8015,27,954,5651,6159590,Springfield
8137,8137,Andrew Sullivan Assoc,1,3,11+,16539,7616,3758,7283,35196,32244,322,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.65,5646,11,910,8080,9292000,Miami
7643,7643,Ryan King Insurance,5,4,11+,1450,7960,3102,7268,19780,28303,283,2014-09-13 00:00:00,2014-09-13 00:00:00,0.08,0.05,48,30,3861,10711,10389670,Seattle
1840,1840,Brayden Powell Inc,3,1,11+,11079,1757,512,6024,19372,11776,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.51,4308,48,3257,7038,7812180,Tucson
7665,7665,Ethan King Team,5,2,11+,3333,815,2808,4116,11072,32351,323,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.22,8660,9,3369,2614,2796980,San Francisco
76,76,Daniel Parker Insurance,3,4,11+,17214,3063,6102,6859,33238,20852,208,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.43,8787,77,3654,2135,2348500,Tucson
5391,5391,Luke Anderson Inc,4,2,0-2,8051,3106,3343,7447,21947,75039,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.44,2392,5,3291,8965,9637375,New York
883,883,Hudson Scott LLC,4,1,11+,9075,4180,2943,2950,19148,60074,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.55,8466,43,3557,2588,2665640,Boston
1686,1686,Nathaniel White LLC,4,3,0-2,7493,3049,6532,3481,20555,84065,840,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.49,2957,99,156,11443,12930590,New York
3334,3334,Anthony Perry LLC,1,4,11+,19259,3839,7955,6026,37079,76126,761,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.81,925,65,3691,9977,11274010,Seattle
6144,6144,Lucas Green Agency,1,3,11+,18503,7859,4965,4443,35770,33316,333,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.78,5548,84,3988,5042,5142840,Orlando
3035,3035,David Johnson Agency,5,1,11+,5642,806,7160,4585,18193,98221,982,2014-09-13 00:00:00,2014-09-13 00:00:00,0.05,0.24,7515,84,3482,3582,3761100,Springfield
3882,3882,Sebastian Powell Group,5,4,3-5,1110,676,504,6212,8502,10901,109,2014-09-13 00:00:00,2014-09-13 00:00:00,0.05,0.21,9859,52,892,3860,4014400,Tucson
1637,1637,Evan Perry LLC,1,1,11+,9220,3309,3907,5475,21911,38930,389,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.84,1554,62,4442,8606,8864180,Seattle
4803,4803,Gavin Ortiz LLC,5,1,3-5,1492,2657,6130,1095,11374,33625,336,2014-09-13 00:00:00,2014-09-13 00:00:00,0.24,0.15,4771,52,2992,6859,7819260,Chicago
